ID,GSM1489980,GSM1489981,GSM1489982,GSM1489983,GSM1489984,GSM1489985,GSM1489986,GSM1489987,GSM1489988,GSM1489989,GSM1489990,GSM1489991,GSM1489992,GSM1489993,GSM1489994,GSM1489995,GSM1489996,GSM1489997,GSM1489998,GSM1489999,GSM1490000,GSM1490001,GSM1490002,GSM1490003,GSM1490005,GSM1490006,GSM1490007,GSM1490008,GSM1490009,GSM1490010,GSM1490011,GSM1490012,GSM1490013,GSM1490014,GSM1490015
SH2D2A,-0.09919779,-0.400498092,0.193382785,-0.036406927,-0.176483452,-0.560293019,-0.30314225,-0.219828397,-0.405516922,-0.209895849,0.267261833,-1.027163267,-0.242794514,-0.012119328,-0.057901755,-0.197538435,-0.108367287,-0.228849605,-0.223347723,-0.095573455,-0.478900462,0.065451883,-0.172306508,-0.170795798,-0.08596465,-0.313734263,-0.22777766,-0.194896072,-0.213998362,-0.410234958,0.292043984,-0.289341748,-0.214579791,-0.037395932,-0.152954027
SH2D1A,-0.125925928,-1.994574308,-1.002410889,-1.215822935,-2.460962057,-2.977084637,-0.986148,-0.711821616,-0.634559035,-1.457472086,-0.903063297,-3.029504299,-0.385047048,-0.661335468,-0.49971202,-0.037416451,-0.873246133,-1.313165665,-1.26339221,-1.498739004,-0.840246201,-0.803626299,-1.38055861,-1.856234908,-1.139405131,-1.108585596,-1.884115815,-0.812293172,-1.021386027,-1.754712701,-1.446450472,0,-0.755113125,-1.408408165,-0.220194027
CAMSAP1,0.181513268,0.12650517,-0.371455508,0.178242057,0.241775223,0.218377702,0.37161922,0.363984641,0.189641468,-0.017572902,-0.381873396,-0.353989869,0.297339501,-0.094996927,0,0.20649969,0.212450147,0.250871062,0.377213197,0.565649661,-0.97294054,-0.220522033,0.327172,0.206578348,0.172309071,0.178094906,-0.318887025,0.301327928,0.18138996,0.274483679,0,0.444742419,0.407462898,0.422299986,0
NPC1L1,-0.135368824,-0.736668766,-1.201834202,-0.813796699,0.035982616,-0.643248975,-0.401661575,-0.319494963,-0.720659494,-1.532541156,-0.311006397,0,-0.042655408,-0.706539512,0.033873893,0.097530901,-0.409165174,-0.778902113,-0.367567211,-0.768331707,-0.221296683,-0.555966079,-0.976724267,-1.624722838,-0.97651124,-0.91089052,0,-0.623270035,-0.806030989,-1.481602907,0,-0.635947585,-1.084084272,-1.065677524,-0.882534683
AR,0,-1.072501853,0,-0.31856902,-1.773733795,-2.005380512,-0.025784939,-2.190242827,-0.563504249,-1.397854686,0.374641598,0,0.140900329,0.338565976,-0.596191921,0.08227579,-0.406051501,-1.163467974,-1.134996653,-1.341296435,-0.469606712,-0.464047849,-0.497952134,-0.603242516,-0.116084725,-1.269980327,-0.989198744,-0.527056478,-0.781931881,-1.970392644,0.058796227,-0.71877261,-0.751410955,-0.761101008,0.134472356
C5,0.129588798,-0.171613693,-0.647237062,-0.063962542,-0.048453011,-0.610114574,-0.19743298,-0.118443832,0.473275423,0.046135355,-0.656005144,-1.163527846,0.052025095,-0.020582896,-0.576261401,-0.033690546,0.143813133,-0.529513061,-0.839179575,0.876807272,-0.994024575,-0.485307127,0.177720889,-0.105262712,-0.549361944,0.020046387,-0.771594584,0.13147226,0.30241859,0.338778853,-0.116098963,-0.16776526,0.186092839,0.541648507,0.095253386
C6,0.255212575,-0.332022429,0.268935084,0,0.224211037,-0.706305444,-0.154971614,-0.226176947,-0.098287016,0,0.657337606,0,-0.33137995,0,0.30914551,0.315538257,-0.4409118,-0.335594445,-0.312595069,-0.255330175,0.671289802,-0.290486813,0.231469214,0,-0.109529458,0.112898827,-0.169010296,0.022918375,0.012332428,0,0,0.099002734,0,1.271297693,0
C7,3.447118759,-0.452322394,0.536230385,5.673233032,6.219628334,4.748110294,0.397303522,4.158653259,6.014661312,6.223982811,6.806448936,1.859162807,2.203162193,6.581222534,5.198256493,0.691785455,0.700259686,4.13276577,3.011808634,3.938052654,0,1.273513556,5.665999413,6.174559116,5.204604626,2.150455475,4.799044609,1.952360392,1.642291069,6.045214653,0,3.617804527,0,5.942110062,1.973706007
CP,-0.44201377,0,-1.661555409,-1.222088099,-1.698358655,-1.055014253,-1.101836205,-0.650750518,-1.65655601,-1.355662942,-0.599056244,-0.632602513,-0.401738673,-0.90186131,-0.659475505,-0.341848552,-0.586923599,-0.948131323,-0.590714753,0,0,-0.842387378,-1.175303936,-1.854011536,-1.374541044,0,0,0,-0.938687623,0,0,0,0,0,-0.468530029
CS,0.299258828,0.421507329,-0.339414775,0.062097371,0.146312266,-0.016617775,0.151587848,-0.150457643,-0.478435509,0.476222291,0.186892726,0,0.165633277,-0.032130956,-0.055308202,-0.051741892,-0.159924552,-0.126243875,0.421925471,0.218184198,0.302312591,-0.079925924,-0.183543325,0.06468378,0.022684187,0.147507936,-0.124845548,0.066430465,0.114708096,0.204165295,0.175140433,-0.038223654,0.339561403,0,0.180206135
F2,-0.008539503,0.230724017,0,-0.081163426,0.118886287,0.622248491,0.180563768,0.09955707,0,0,0,0.635871246,-0.00777208,-0.328390295,0.053264921,-0.228746717,-0.219434102,-0.161741885,-0.074022691,0,0,-0.227903747,-0.29458874,-0.224695321,-0.180001284,-0.290463155,0,0.034996558,8.29E-04,-0.015241489,0,-0.00473067,0,0.128214784,0
F3,-0.372853935,-0.661092997,-0.551180363,-0.488957077,-0.621459305,-1.15402317,-0.330539882,-0.586647749,-1.174672008,-0.694155276,0.847091496,-1.267804742,-0.072343059,1.264587879,0,-0.26971367,-0.277660012,-0.730164766,-0.932306886,-0.432937354,-1.117964387,-0.162989885,-0.553530395,-0.697282732,0.140845209,-0.060288496,-0.71779871,-0.690025449,-0.712885201,-1.294969797,-0.691347122,-0.054438487,-1.27398777,-1.157938361,0
F5,-6.361793995,-6.05172205,0,0,0.454517454,-1.253231168,-2.306413651,-3.59491086,-6.94988966,-4.684196472,-4.908996582,-4.434799671,-0.756117165,-2.065362692,-1.483849883,-1.225316882,-0.505994558,-3.506795645,-2.270043135,-3.09588027,-2.754101276,-2.699813366,-2.948821306,-3.514420986,-2.762766838,-2.611431599,-2.33389473,-2.486467838,0.384976953,-3.058112144,-1.704403639,-2.481971979,-2.421432495,-2.544687748,0
ET,-1.255068183,1.176884413,0.251205355,0.277499616,0.761310756,-2.07106638,-0.183352008,-0.174919575,-0.525115311,-1.559812069,-0.813452721,-1.883985162,-0.458303183,1.008023977,-0.467555463,0.36595875,-0.498585045,-0.071031839,-0.796350837,-1.675453067,-2.176224709,0.688680291,-0.231118917,0.44503203,-0.263302088,-1.265798807,-1.352453113,0.333090514,-0.060091298,-0.756105661,-1.211030602,-0.275269181,-1.443355799,0.856224537,-0.400300145
GK,0.121193133,-0.28815347,0,-0.152163431,0.702535093,-0.327940732,0.050385598,-0.319725484,0,-0.130795941,-0.291500062,0.681063235,0.329701245,0,-0.457762837,-0.222520337,-0.022645824,0.12789984,-0.128937855,-0.033604294,-1.293776751,-0.145652279,-0.372514814,-0.023335213,0.051765915,0.153689399,-0.393476754,0.021778561,-0.018718908,0,0.112534545,0.136506811,0.391201735,-0.008944696,0.63178128
HP,-0.22619617,0.405802638,0.324612484,-0.2105588,-0.602301352,0.193016961,-0.43176955,-0.014797464,-0.220039501,0.484662682,0.513737321,1.599185943,-0.382572852,-0.503186144,-0.259938799,-0.308604159,-0.072210326,-0.472968057,0.66230926,0.014591469,2.049464733,-0.108349838,-0.304601953,-0.34969081,0.081005818,-0.528810144,1.575984061,-0.143863405,-0.346619204,0.321098626,0.182793557,-0.314513505,-0.220718451,-0.557578221,-0.366117194
KY,-0.261802346,-0.624841273,0.116787009,-0.402220368,-1.023736596,-0.902670741,-0.066092826,-0.278482497,-0.501888931,-0.499928027,0.26235652,-1.548379779,-0.244320095,0.03720529,-1.142184377,-0.843517363,-0.075909801,-0.25421989,-0.373874187,-0.481911361,-1.441910625,-0.143680573,-0.251312345,-0.033369541,0.139991626,-0.186383814,-0.09579996,-0.233594403,-0.281725436,-0.327461958,-0.306766123,-0.346895248,-0.301457793,0.178127334,-0.623996258
MGC33894,-0.316232234,0.778145373,0.47706908,-0.01010956,-0.417682409,0.787419021,0.261840701,0.067850605,-0.130106717,0.595802605,0.784642518,2.204806805,-0.189197615,-0.789414406,0.030500939,-0.393037409,-0.178754717,0.464030057,0.977860212,0.209743083,3.335461617,0.152400553,0.321958572,0.089986756,0.560492039,-0.167181939,2.346519709,0.163158014,0.286655754,0.918125331,0.361983061,-0.05967306,-0.017147979,-0.939986646,-0.414044917
SH2D3C,-0.270009547,0.805059016,0,0.337610573,0.198267326,1.563698173,0.108307362,0.278216243,-0.346678823,1.251364589,1.213058352,3.031359196,-0.229849681,-0.328169554,0.189358845,-0.540435374,0.003013104,-0.09833207,1.167427778,0,3.441791773,0.181105316,-0.011190159,0.02483768,0.263690799,-0.235180974,2.736346006,-0.151817501,-0.270199656,0.641290367,0,0.055790111,-0.466418654,-0.295078397,0.313980311
NP,0.724317431,-2.965280056,-1.093157172,-1.023326039,-1.941098332,-4.140627861,0.738770425,-1.060238123,-0.418473363,-2.282603741,-0.625003338,-2.604109526,-1.322921991,-1.471666813,-0.661467612,-0.244199157,-0.869158924,-2.339906216,-3.03719306,-3.326009989,-2.695414066,-2.500813007,-1.474340558,0.156911612,-1.829795718,-0.817987382,-0.235094041,-1.217862725,-1.829495549,-3.892545223,-1.208025813,-2.976343632,-2.900989532,-2.753484488,0.811285615
TXNDC10,-0.843998849,-0.109065041,0.100432709,-0.106198683,0.335281819,-0.130068183,0.041504271,-0.463257492,-0.309253812,-1.060880423,0.176914945,-1.836424112,0.106237978,0.146397263,-0.505710244,0.207473174,0.018049065,0.073757939,-0.462126613,0.361384034,-1.318011761,0.465477288,0.035218209,0.070055388,0.33918038,0.201510385,-0.249072671,-0.170476675,-0.241575092,0.595783472,-0.04335548,0.157529205,-0.468207747,-0.38230291,0.104321793
TXNDC11,0.351095155,0.528259132,0.188555911,0.70421084,1.136065856,1.410764218,0.448435679,0.979486823,1.367346645,2.353751094,0.279557027,2.021145225,0.447606266,0.087032258,1.109997127,-0.262499005,0.662240118,1.324490659,1.582279682,1.520063922,2.457632601,0.01114355,1.613836151,1.016286716,0.676496744,0.290898472,1.343509436,0.62593484,1.050559938,1.997706771,0.744204015,1.377853856,1.926118165,1.541705012,0.879498556
TXNDC12,0.400327086,-0.257460028,-0.423097044,0.017118981,-0.746017158,-1.649183512,0.768460691,-0.768604517,-0.973288298,1.064077139,-1.339891911,-1.869994998,0.582665503,-0.071642317,0.52469635,0.118476316,-0.131546244,0.018416192,-0.380329907,-0.432372123,-1.327881575,-0.544508517,-0.171607822,-0.900557637,-1.103560925,0.636032403,-1.073293686,-0.525496185,0.654096544,-1.046450615,-0.103523992,0.33278966,-0.07331612,0.73924768,0.271405071
TXNDC13,0.542930305,-1.244510055,-0.808443129,-0.904806435,0.988371849,-0.013743563,0.962045193,0.360938162,0.666541636,0.01258755,-1.069615602,-1.669194102,-0.156883702,1.061814666,-0.470015079,0.075099677,0.049699627,0.196409076,-0.33912164,0.023228137,-1.673840761,-1.359648347,0.327775806,-0.533241808,-0.373097926,0.467157334,0.04605734,-0.12866579,0.334279716,-0.492007941,-0.229394183,0.015047645,0.808284163,0.438481063,0.73509258
TF,-3.707263053,-3.952870891,0,-4.172293604,0,-4.09987031,-3.643685073,-4.018787101,-3.909721792,0,-3.488236934,-2.727306187,-3.117390007,-3.826021612,0,0,-2.693379995,-3.58261922,-2.958235354,-3.308112234,-0.591082573,-3.315086067,-3.820998729,0,-3.134426482,-4.201837331,-2.056743324,-3.57617341,-3.626569748,-3.131561429,-3.73512125,-3.618764311,-3.845346391,-4.22984302,0
TG,0.357502609,0,-0.104605533,-0.073466539,0.391924113,-0.640988052,-0.208170623,0.386216789,0.607992768,0,0.145914644,0,0.212452635,1.178377509,0,0.259578466,0.292292684,0.389057279,-0.255642116,-0.043563854,0.897277951,0.321346909,0.560200453,0.585785151,0.048411679,0.545223832,-0.140930966,-0.081150249,0.554029703,-0.504738212,-0.04138457,0.533813834,0.252607971,0.352143854,0.636542499
HYAL1,-0.070837371,-0.817137003,-1.762235403,-0.290363431,-0.351774275,-1.45957911,0.47206381,0.116794705,-0.144238383,0.74004674,-0.835067749,-1.513758659,-0.560182929,-1.1690799,0.386187434,0.118407078,0.116337746,-0.200671941,-0.736866236,-0.676036596,-1.725310445,-0.401638716,-0.291468263,-0.268945873,0.349379957,0.620824456,-1.076609373,0.081618451,0.046759017,-1.775301456,-0.37822175,-0.633189142,0,-0.827939749,-0.113580823
HYAL2,0.268747926,-0.977152288,-0.811932921,-1.149594784,-1.23331368,0.058927566,-0.371684551,0.337974072,0.565497398,-0.162677661,0.58273524,-8.302669525,0.360844016,1.244209766,1.058070064,0.792077184,0.637981832,0.207047269,-0.231920823,-1.080855012,-0.995660603,0.633591712,0.707181036,0.105899751,0.053898789,0.372286797,-0.70293957,1.359885812,1.141600609,0.602574885,0.415807217,-0.544952691,0.133179396,-0.210772246,-0.247274846
HYAL4,0.382062167,0,-0.994489372,-0.019680139,-0.557669818,0,-0.447105169,-0.023338128,-0.002285687,0,-0.685351193,0,0.280618548,0,0.147385165,0,0.083617449,-0.402447939,-0.826293051,-0.509308338,-0.802699864,-0.430712461,-0.579967141,0,-0.365581691,0.442683727,-0.883406699,0.073870718,-0.233826876,-1.315008521,0,-0.190905899,0,-2.309189558,0
ALS2CL,-0.226249322,-0.30221343,0.525637031,-0.291018873,-0.469716817,-0.07212504,-0.239034399,-0.21049732,-0.031007035,-0.461170495,0.263864398,-0.262562603,-0.1916347,0.049625307,0.089237474,0.029670704,-0.142444864,-0.20670943,-0.282671243,-0.344246298,0.147014499,0.447112083,-0.033450134,-0.34760201,0.333375931,-0.093012013,-0.002528415,0.168788314,-0.113893896,0.146535486,-0.083088405,-0.230811566,0.078762114,0.055676579,-0.273369431
XK,-1.169080853,-2.837099075,-2.969822168,-0.7242347,-0.041530564,-1.614475489,-0.706115842,-1.455637217,-0.874804795,-0.985638142,-2.386417866,-1.611908436,-0.052687313,-1.487118959,-0.712765634,0.308561265,-0.910113215,-1.367704153,-1.881272078,-1.171889901,0.018415624,-2.772097349,-0.942174971,-1.668170929,-1.993465543,-1.810145855,-1.075309992,-0.87441951,0.451717705,-1.545546412,-1.81956172,-1.450873375,-0.33502534,-1.217718601,-0.148293152
ZF,-0.10162539,-1.180235267,-1.224075317,-0.639815986,0.059784617,-2.29989481,-0.112087719,0.024834312,0.35190621,-1.465379,-1.424814343,-3.681999445,-0.674001932,-0.810080647,0.652493954,0.067727163,0.409470022,0.675892651,-0.972690165,-2.193498135,-2.655823469,-0.813450754,0.496446848,0.090656482,-0.840326548,0.111461252,-1.683012366,-0.504241228,-0.117779091,-2.476862431,-0.082280986,-0.180776045,0.159403235,-0.10903348,-1.139359117
FPRL1,0.446108162,-0.297958523,1.305724025,-0.831986725,-0.479894578,-0.910027802,-0.480667472,-0.18766363,-0.064466566,-0.212181821,0.060437039,-0.10992723,0.1927955,3.860363007,1.294112921,0.124327525,0.030173114,-0.926986754,-0.890014887,-1.413538933,0.773050189,2.371380329,0.071797803,-0.657455981,0.508990824,-0.384278029,-0.364308923,-0.610149264,-0.875287235,-1.711119771,0,-0.047581129,-0.69252491,0.26986286,0.001723509
DKK1,-3.975469112,-5.517525196,-4.028291225,-3.015009642,-5.860108852,-4.584215641,-2.622970343,-4.022851944,-4.961323738,-4.879207611,-3.372027636,-1.193606138,-2.710056782,-2.048354626,-3.626219273,-1.581154346,-1.829138994,-4.617927551,-1.622733951,-4.227279186,-2.779011488,-4.647078991,-4.848114967,-3.388206959,-3.428265572,-2.973985434,-3.75304985,-0.407775342,-4.819839954,-4.441498756,-4.740464687,-3.915202856,-4.900623798,-4.68707037,-0.460148036
DKK3,-1.009762645,-1.371601939,0.003641111,-0.651637614,-1.601954222,-3.994720936,-0.775213301,-2.38678503,-1.739411473,-1.55683291,-1.580391169,-3.958363771,-0.817048073,-0.392943472,-1.352327704,-3.133673191,-1.258342266,-2.401545286,-3.751113176,-2.485918999,-3.21926713,-1.413229823,-1.359427452,-1.014228344,-0.813018918,-2.46848321,0.469867617,-0.95101279,-1.775239468,-2.414450407,-1.404611826,-2.478883982,-3.419859409,-2.14744091,-0.778886795
CUTL1,0.345906645,-0.445612907,0.17674081,-0.546979249,0.271691769,0.786693454,0.793741226,0.265732765,1.016483188,0.116659231,0.255839497,2.09010005,0.080372132,-0.089275047,0.896764696,-0.306122035,0.461827725,0.690385401,0.706782579,0.090463087,3.117482424,-0.333705813,0.9328475,0.180265725,0.260007799,0.593428612,1.09634757,1.236650944,0.284399778,0.325821877,0.358596653,0.935843289,1.250938058,0.881806314,0.690948486
RNF43,-0.671353653,-1.346362606,-1.257286623,0,0.685150266,-0.477462336,-0.255071811,-0.773422152,-0.131142006,-0.857574597,-1.589792259,0,-0.076561823,-0.618631288,0,-0.100344349,-0.314131361,-0.356892846,-0.945732713,-0.520086423,-1.101143615,-0.424925201,-0.246600732,0,-0.069031324,0.04129125,-1.084451139,-0.177053765,0.00308842,-0.485391316,0.022123844,-0.418166981,-0.115136467,0.130362709,0
RNF44,0.164148062,0.770915568,-1.246064901,1.13027668,0.668944478,0.621520281,0.675652027,1.228525043,0.864679337,0.157523781,-0.626297355,-0.269818604,0.528958142,0.35872373,0.386260122,1.021923065,0.432994902,0.76583159,1.056218266,0.201670825,-1.530316472,0.627905488,1.173233271,0.368715048,0.52612555,0.665261447,-0.182149932,0.572106838,0.62661773,1.077261567,1.490505099,1.020559788,0.19086203,0.457903594,0.56091702
RNF41,0.456536919,0.007745732,0.246791422,0.869195938,0.969678104,-0.9234038,0.728455901,0.488316387,0.720156491,0.929222167,0.512071431,-0.39757511,0.455144316,1.063983798,0.655221879,0.611028314,0.93180114,0.183618978,-0.40517047,-0.133972287,-0.41376254,0.475145102,0.520057499,0.538142622,0.654267013,0.850711048,-0.341182411,0.978484452,0.5339728,-1.06531322,0.331238836,0.019441972,0.54710716,-0.125596195,0.38688454
RNF11,0.695079327,-0.289498955,0.247867763,1.183216691,1.092272043,-1.099544168,0.592066705,-0.040187258,-0.513246953,-0.113563254,-0.057872791,-1.781024218,0.126382217,1.218285799,1.110090017,0.557194471,0.372854024,0.5228917,-0.23336412,0.603337288,-1.57045269,0.241476581,0.475619048,0.690559506,-0.024925649,0.775849998,-0.255516022,0.50278002,1.084995747,-0.440554857,0.753504276,0.833933651,0.781934261,0.975601137,0.34771961
RNF12,0.551772625,0.055640858,-0.229114376,-0.021003037,0.417003501,0.23789651,0.076730058,0.203340043,0.462090347,0.146298349,-0.191112511,0.04950431,-0.014857739,0,0.186191241,0.558383152,-0.109911561,0.22815983,0.174481057,0.674707168,-0.28076458,0.360458557,0.345417465,0.318331473,-0.308885597,-0.022671535,0.107164591,0.053847156,0.165784828,0.117721469,-0.017410606,0.10732691,0.292578154,0.132659279,0.027915656
RNF13,0.017593346,1.177802921,1.257828594,0,0.607588679,0.599326075,0.13475439,0.309076933,0.555728391,0.851383179,0.947161555,1.251410842,0.068507418,0.714880035,0.291624345,0.064110432,0.629932441,0.550968588,1.077641666,0.846318275,2.071902692,0.320984945,0.581583917,0.081089899,0.387306109,0.113028352,1.244348914,0.423242614,-0.091106425,0.818674892,0.509431213,0.922773808,-0.036093213,0.487093754,0.557364434
RNF17,-0.776935339,-0.236174911,2.670658588,-0.770183086,-0.372791141,1.164010048,-1.602033854,0.300583959,-1.031740546,1.202918887,0.868617415,-0.49006629,-1.702157259,0,-0.304680765,0.557899117,0.090595737,-0.53934592,-0.254905283,-1.210632443,3.291901112,0,-0.828769922,-0.223722696,0,0.207274422,0.60727936,-0.216226891,-0.025589928,-0.501344144,-0.900730491,-0.169869021,0,0.134554178,0.346176565
RNF19,0.043767683,1.246754646,0.243217885,0.653831661,-0.348909318,0.264063895,0.07463821,0.22901766,0.003887913,0.554826498,0.340067118,-0.284583896,-0.024011115,0.848456025,1.028399229,-0.672939241,0.071757786,0.496661365,0.296717107,1.038723588,-0.77807337,0.663944304,0.829896986,0.382486165,0.69646728,-0.791052341,0.222160712,0.612264335,0.461510509,1.585467935,2.575407982,-0.225232914,0.830967486,0.279040724,0
RNF31,-0.153560951,-0.627407789,-0.45728004,0.233956903,-0.876235664,-0.30603382,0.045481808,0.138699353,0.365598232,-1.15451026,-0.084400937,0,-0.15403901,0.277339399,-0.446414798,-0.132954538,0.080880009,0.331833452,-0.511643231,-0.666678607,-1.641461849,0.080600165,0.180273443,0.154229134,-0.058010444,0.381786704,-0.561292231,-0.60524857,0.081706405,0.151154354,0.494711131,0.173082724,1.325447917,0.6548751,-0.19398047
RNF32,-0.700900466,-1.676891089,0,-0.354932971,-1.349927187,-0.332512379,-0.590080336,-0.95280993,-1.36872071,-0.641699553,0,0,-0.608310014,0,-0.641249538,-0.246469214,-0.522929251,-1.205734492,-0.329751373,-0.058793962,1.933894754,-0.911040008,-0.61359255,-1.416881621,-0.737236634,0.014450603,-0.072346031,-0.162626818,-0.479272768,-0.858917669,-0.772778302,-0.818413615,0.399526794,-1.949738503,0
RNF34,0.720017433,0.026432078,0.077559449,1.29417944,0.459745467,1.064786434,0.826314032,0.883273482,0.53531903,0.957011402,-0.603014171,-0.592952192,0.870687306,-0.016042277,1.007326007,0.478130192,0.296829164,0.415750861,0.076430224,0.83693856,-1.463562846,0.285561889,0.454598397,0.468458682,0.233098909,0.425157458,3.774282217,0.657745242,0.530358732,0.300278127,1.120563745,0.995201528,1.311615229,0.882019997,0.88527745
RNF36,0.207601368,-0.713815391,-0.350501359,-0.342101038,0.34516713,-0.920354366,-0.272441238,0.014939253,0.353952557,-0.54844135,-0.369905442,-1.461155772,0.023232264,0,0.270568013,0.509994328,0.058343094,0.018972782,-0.266827136,-0.196405202,0,0.266634911,-0.20067665,-0.059777245,-0.051464047,0.555985928,0,0.233465835,0.462746948,-0.482892245,-0.497927248,-0.038621385,0.141610682,0,-0.303491116
RNF39,0.182313614,0,0.109642573,0.126811158,0.434636287,0.181698054,0.259160191,0.090935632,0.277294219,0,0.351844564,0,0.333564975,0,0.120282043,-0.120661153,0.089739695,0.483922489,0.026632696,0.180531569,0.343350023,0.223260368,0.478397291,0.371733793,0.236240035,0.565920286,0.159079455,0.146372668,0.183770892,0.20970653,0.267419301,0.298282817,0,0.576653539,0.249628514
RNF20,0.088446163,0,0,0.262868345,0,0,-0.039478727,0.491785675,0,0,0.118617967,0,0.581351817,0.192457363,-0.275639266,0.034889176,0.072926201,0.161950424,-0.104936853,0.225441962,-0.103269972,0.05432969,-0.0116054,-0.236302182,-0.078815445,0.24300614,-0.090673111,0.437852353,0.307851553,-0.062773041,0.139821365,-0.037195094,0.351355851,0.043254677,-0.536989272
RNF26,-0.090290964,-0.73147738,-0.748964787,0.049922008,-0.177323088,-0.442885816,-0.080231637,-0.041414447,0.17939724,-1.23843801,-1.005252123,-1.624888301,-0.18317385,-0.598087668,0.479960382,0.383320332,-0.071745209,-0.039684396,-1.155873775,-1.254082799,-1.722596049,0.206771091,-0.238907382,0.219149679,-0.642397583,0.186067328,-1.47276628,0.134390071,0.371145368,-1.287602782,-0.301797777,-0.095159642,-0.553529263,-0.017169662,-0.791549146
HIATL1,0.133685574,-0.219665915,0.055553421,-0.01074356,0.121360756,0.456055939,0.021540739,-0.753977656,-0.116308108,-0.775807083,-0.307530224,-1.839198351,0.115995713,0.124188498,-0.429271728,-0.273123324,-0.058678474,-0.324091077,-0.788133025,0.154313043,-2.250488043,-0.31941852,-0.499370247,0.270873874,-0.074097373,0.276283085,-0.731361568,-0.406381339,0.022255629,0.363429904,-1.215070128,-0.194234878,-0.681650519,-0.592468262,-0.031460572
CDAN1,-0.172504887,1.0994277,0.69301182,0.320899874,-0.016933683,1.454494596,0.533414364,0.148424417,0.078703582,0.836703479,0.917538822,3.091608286,-0.112586513,-1.181089878,0.080933318,-0.439418137,-0.105424635,0.410934031,1.21325016,0.372859657,4.273924828,0.245663971,0.036783814,0.160321534,0.293483049,-0.292603821,2.671827555,-0.224487767,-0.223199978,0.823194802,0.401717842,0.010208008,-0.116301745,-0.182554081,-0.438546509
DLAT,-0.95220232,-0.561030805,0.719394803,-0.363641411,0.418498546,-0.593097031,0.039216124,-0.80174762,-0.220140517,-0.853789628,0.258498222,-0.514553726,0.200970128,0.172310233,-0.875401855,-0.47096929,-0.223182857,-0.889480352,-0.814137757,-0.504842222,-0.485278904,-0.563726544,-0.787377059,-0.822655439,-0.902711868,0.204596847,-0.940849245,-0.653800607,-0.564256251,-0.544102371,0.26296711,-0.110233724,0.87059325,0.261923879,0.754028201
DLC1,0.41423443,-0.415187895,0.947219968,0.153651863,0.1967237,0.167985842,-0.625835657,-0.108157709,0.003280028,0.432598829,0.82824409,0.162090987,-0.037305668,0.693511903,-0.187529296,0.165768594,0.08931312,0.330213577,0.013077473,-0.233896464,2.52947402,0.221098468,-0.51812917,-0.214983255,-0.137643158,0.017692063,-0.070902996,0.059186388,0.048339941,-0.16472505,-0.78747201,-0.21500127,0.088805221,-0.025152192,0
ELMO1,0.303575741,0.604230225,0.782065995,-0.071246847,0.167123862,-0.392252525,0.151106368,0.161160325,0.691427132,0,0.428523173,0,0.598935485,0.5712744,0.207321857,0.213528693,0.33610996,0.018233744,-0.175062509,0.1177513,0.116696191,0.320074854,0.370707932,0,0.193796238,-0.038799803,-0.266914983,-0.09186163,0.181884798,-0.261667835,0.110267043,0.135026023,-0.191747228,0.228855297,-0.037069087
ELMO2,0.528356731,0.388145179,0.270357281,0.413656175,-0.111996323,0.36105758,0.81869173,0.049181052,0.13458468,0.667358994,0.086698107,-1.520810246,0.370675862,0.35293141,0.699747384,0.026067186,-0.016832961,0.505648553,-0.124354064,0.195791543,-0.447817564,0.16044575,0.206684366,0.32469067,-0.063967235,-0.222401261,0.044409383,0.21549587,0.093960613,0.309827775,-0.187317014,-0.23507911,0.282318801,-0.096627116,0.082759961
DLG1,0.051663107,1.239769141,0.249875794,0.101556341,0,1.067153841,0.435423291,0.309265062,0.184944545,0.811395776,0.288106042,0,0.003362608,0,0.11461562,-0.241303552,0.084114804,0.174737002,1.208117937,0.676309839,0,0.314717964,0.402798715,0.437058469,0.432548963,-0.097113622,0,0.20393737,-0.430981785,0,0,0.315208434,0,0,0
DLG2,-0.017220702,4.953640938,0.846163809,1.590666533,0.842633843,0.94571805,0.863335967,0.622744679,0.804341316,0.486501247,0.461376786,2.487134457,0.186144546,0.675050497,0.055256959,-0.155834064,-0.186721697,0.59853518,1.458919764,0.573349237,1.223218322,1.802548289,0.306120783,1.032725334,2.251324415,0.242697522,0.762905955,0.026709657,0.143060848,0.70700109,1.102436423,0.301671118,0.338189691,0.468361408,0.509509265
DLG3,0.056935177,0.146059315,-0.699075118,0.309234858,-0.164549262,-0.775010869,0.667075276,-0.037104583,0.280624941,-0.096111745,-0.873467744,-0.731821567,0.04244398,-0.048256733,-0.209871262,0.217265859,0.430209825,0.135292463,-0.235106886,0.160766037,0.094658825,0,0.034364425,0.103810541,0.039952151,0.492465323,-0.205374859,0.207720322,0.124653384,-0.400928214,-0.085787716,-0.109358833,0.36225785,-0.876189471,0.838538141
DLG7,-0.28779766,-0.983776867,-1.241830945,-0.479843378,-0.186038986,-1.807819366,-0.247994915,-0.760709941,5.51E-04,-1.129290223,-2.145461798,-1.89726615,-0.431266844,-1.249805212,-0.573521495,0.117581584,0.448729366,-0.627577901,-0.920421302,-1.653543115,-2.398396492,-0.247905016,-0.743595779,0.063338228,-0.828023732,-0.102289923,-2.537194729,-0.369977444,-0.323805511,-2.002349615,-0.555407345,0.050964497,-0.645189583,-0.256307125,-0.36034888
